player_id,player_name,position,draft_year,draft_round,overall_pick,nfl_team_drafted,nfl_season,career_year,games,ppr_points,ppr_per_game,receptions,receiving_yards,receiving_tds,rushing_yards,rushing_tds,source,source_notes
00-0004229,,QB,1997,7,207,PHI,2004,8,0,-0.7,0.0,0.0,0.0,0.0,-7.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004304,,RB,1997,2,43,CIN,2004,8,18,322.3,17.906,24.0,156.0,1.0,1927.0,14.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004640,,RB,1997,1,12,TAM,2004,8,18,263.6,14.644,31.0,299.0,0.0,1307.0,12.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2004,8,16,270.3,16.894,102.0,1258.0,7.0,5.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006804,,TE,1997,5,137,TAM,2004,8,7,38.3,5.471,10.0,43.0,4.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007468,,WR,1997,1,7,NYG,2004,8,16,96.1,6.006,49.0,437.0,0.0,34.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0008749,,TE,1997,2,45,SDG,2004,8,16,99.6,6.225,45.0,426.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010333,,TE,1997,7,228,CAR,2004,8,13,84.3,6.485,34.0,323.0,3.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2004,8,16,254.5,15.906,96.0,1168.0,7.0,-3.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0011224,,TE,1997,6,174,SEA,2004,8,12,68.8,5.733,29.0,338.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013042,,QB,1997,2,42,ARI,2004,8,15,27.5,1.833,0.0,0.0,0.0,215.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013888,,WR,1997,4,108,CHI,2004,8,17,185.0,10.882,53.0,780.0,9.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0015091,,RB,1997,1,23,BUF,2004,8,11,113.8,10.345,22.0,169.0,0.0,509.0,4.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0015523,,RB,1997,3,71,PHI,2004,8,12,108.5,9.042,6.0,55.0,0.0,910.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0017160,,WR,1997,3,88,NYJ,2004,8,2,2.6,1.3,1.0,5.0,0.0,11.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000745,,RB,1997,2,36,NYG,2005,9,17,368.9,21.7,57.0,558.0,2.0,1901.0,9.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004229,,QB,1997,7,207,PHI,2005,9,1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004304,,RB,1997,2,43,CIN,2005,9,13,205.2,15.785,24.0,202.0,1.0,830.0,12.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004640,,RB,1997,1,12,TAM,2005,9,16,216.6,13.537,29.0,220.0,1.0,1416.0,3.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2005,9,16,180.5,11.281,78.0,905.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007468,,WR,1997,1,7,NYG,2005,9,14,77.0,5.5,39.0,320.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010333,,TE,1997,7,228,CAR,2005,9,14,66.4,4.743,26.0,224.0,3.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2005,9,16,211.3,13.206,86.0,1073.0,3.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013042,,QB,1997,2,42,ARI,2005,9,15,31.4,2.093,0.0,0.0,0.0,194.0,2.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013888,,WR,1997,4,108,CHI,2005,9,14,112.5,8.036,31.0,515.0,5.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0015091,,RB,1997,1,23,BUF,2005,9,16,100.5,6.281,12.0,46.0,0.0,659.0,3.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0015523,,RB,1997,3,71,PHI,2005,9,4,30.2,7.55,6.0,34.0,0.0,148.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000745,,RB,1997,2,36,NYG,2006,10,17,317.9,18.7,60.0,480.0,0.0,1799.0,5.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004304,,RB,1997,2,43,CIN,2006,10,19,213.8,11.253,16.0,147.0,0.0,931.0,15.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004640,,RB,1997,1,12,TAM,2006,10,16,183.0,11.438,22.0,170.0,1.0,1140.0,4.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2006,10,16,205.5,12.844,77.0,925.0,6.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007468,,WR,1997,1,7,NYG,2006,10,14,79.9,5.707,34.0,339.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010333,,TE,1997,7,228,CAR,2006,10,9,44.0,4.889,21.0,170.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2006,10,16,158.2,9.887,70.0,766.0,2.0,-4.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0011224,,TE,1997,6,174,SEA,2006,10,6,16.9,2.817,10.0,69.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013042,,QB,1997,2,42,ARI,2006,10,10,17.2,1.72,0.0,0.0,0.0,112.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013888,,WR,1997,4,108,CHI,2006,10,8,91.1,11.387,29.0,381.0,4.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004640,,RB,1997,1,12,TAM,2007,11,16,156.6,9.787,37.0,238.0,0.0,718.0,4.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2007,11,16,246.2,15.387,99.0,1172.0,5.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007468,,WR,1997,1,7,NYG,2007,11,16,147.5,9.219,66.0,749.0,1.0,6.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2007,11,16,241.7,15.106,103.0,1087.0,5.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004640,,RB,1997,1,12,TAM,2008,12,15,170.6,11.373,47.0,330.0,0.0,786.0,2.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2008,12,16,261.8,16.363,96.0,1058.0,10.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007468,,WR,1997,1,7,NYG,2008,12,15,113.4,7.56,47.0,424.0,4.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2008,12,19,251.0,13.211,92.0,1227.0,6.0,3.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2009,13,16,205.7,12.856,83.0,867.0,6.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2009,13,17,230.2,13.541,78.0,1100.0,7.0,2.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2010,14,17,173.3,10.194,71.0,663.0,6.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2010,14,17,185.3,10.9,62.0,813.0,7.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2011,15,17,217.9,12.818,84.0,919.0,7.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010500,,WR,1997,4,98,TEN,2011,15,9,36.0,4.0,19.0,170.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2012,16,18,272.9,15.161,107.0,1059.0,10.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006101,,TE,1997,1,13,KAN,2013,17,16,216.9,13.556,83.0,859.0,8.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000166,,TE,1998,2,48,WAS,1999,2,16,81.4,5.088,30.0,334.0,3.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000172,,WR,1998,3,70,NYG,1999,2,1,7.7,7.7,1.0,7.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000541,,RB,1998,1,29,MIA,1999,2,3,8.5,2.833,4.0,24.0,0.0,21.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000721,,RB,1998,4,101,JAX,1999,2,7,35.9,5.129,14.0,137.0,0.0,82.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000865,,QB,1998,2,60,DET,1999,2,7,20.7,2.957,0.0,0.0,0.0,87.0,2.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0001627,,WR,1998,5,150,GNB,1999,2,14,128.3,9.164,36.0,623.0,5.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0001719,,WR,1998,6,174,NYJ,1999,2,5,19.6,3.92,7.0,126.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0001766,,TE,1998,5,127,OAK,1999,2,6,18.8,3.133,8.0,108.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0003700,,WR,1998,2,50,DET,1999,2,17,269.7,15.865,86.0,1379.0,7.0,38.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004673,,WR,1998,4,114,ATL,1999,2,10,149.7,14.97,32.0,669.0,7.0,28.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004694,,WR,1998,1,16,TEN,1999,2,20,160.3,8.015,62.0,740.0,4.0,3.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0004916,,RB,1998,1,5,CHI,1999,2,15,197.8,13.187,45.0,340.0,2.0,888.0,3.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0005620,,RB,1998,6,178,PIT,1999,2,1,0.4,0.4,0.0,0.0,0.0,4.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0005903,,WR,1998,3,74,ATL,1999,2,7,51.9,7.414,12.0,219.0,3.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006305,,RB,1998,3,76,SEA,1999,2,7,12.0,1.714,0.0,0.0,0.0,120.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006322,,WR,1998,3,71,IND,1999,2,9,54.0,6.0,22.0,320.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006331,,WR,1998,2,34,TAM,1999,2,18,164.1,9.117,61.0,843.0,3.0,8.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006423,,QB,1998,3,91,DEN,1999,2,12,23.7,1.975,0.0,0.0,0.0,117.0,2.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006627,,WR,1998,4,96,STL,1999,2,16,161.8,10.113,38.0,704.0,8.0,54.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0006848,,TE,1998,5,125,ARI,1999,2,13,52.2,4.015,30.0,222.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007091,,QB,1998,6,187,GNB,1999,2,2,1.5,0.75,0.0,0.0,0.0,15.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007144,,WR,1998,4,106,CAR,1999,2,6,50.0,8.333,11.0,270.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007389,,RB,1998,3,69,WAS,1999,2,11,70.0,6.364,12.0,116.0,0.0,284.0,3.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0007795,,RB,1998,5,153,DEN,1999,2,6,18.7,3.117,1.0,8.0,0.0,109.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0008598,,WR,1998,2,42,BAL,1999,2,9,96.6,10.733,27.0,504.0,3.0,12.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0008962,,WR,1998,2,55,NYG,1999,2,11,55.8,5.073,18.0,318.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010092,,WR,1998,7,238,BUF,1999,2,2,12.6,6.3,6.0,66.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010346,,QB,1998,1,1,IND,1999,2,8,26.4,3.3,0.0,0.0,0.0,84.0,3.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010598,,TE,1998,4,94,CHI,1999,2,7,22.2,3.171,8.0,82.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0010762,,WR,1998,7,204,NOR,1999,2,2,7.5,3.75,3.0,45.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0011488,,TE,1998,7,237,DAL,1999,2,1,1.8,1.8,1.0,8.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0011640,,QB,1998,7,232,CHI,1999,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0011754,,WR,1998,1,21,MIN,1999,2,18,352.0,19.556,93.0,1707.0,14.0,43.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0011932,,WR,1998,1,30,DEN,1999,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0012480,,RB,1998,7,201,ATL,1999,2,12,90.4,7.533,17.0,172.0,1.0,442.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0012637,,WR,1998,2,32,IND,1999,2,7,39.7,5.671,19.0,207.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0012832,,RB,1998,5,132,NOR,1999,2,5,24.6,4.92,4.0,26.0,0.0,180.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013013,,RB,1998,4,95,ARI,1999,2,9,76.3,8.478,16.0,196.0,0.0,287.0,2.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0013712,,TE,1998,2,59,SDG,1999,2,15,84.0,5.6,40.0,429.0,0.0,11.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0014211,,TE,1998,2,54,NWE,1999,2,7,13.6,1.943,7.0,66.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0014729,,WR,1998,6,169,SEA,1999,2,8,82.6,10.325,27.0,376.0,3.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0014759,,RB,1998,3,88,KAN,1999,2,7,61.4,8.771,18.0,136.0,0.0,238.0,1.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0014918,,WR,1998,2,52,NWE,1999,2,7,58.6,8.371,19.0,276.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0015452,,TE,1998,5,146,NYJ,1999,2,2,10.5,5.25,3.0,15.0,1.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0016098,,RB,1998,1,9,JAX,1999,2,12,172.5,14.375,13.0,138.0,1.0,977.0,7.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0016654,,WR,1998,6,167,CIN,1999,2,12,87.7,7.308,26.0,489.0,2.0,8.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0017162,,WR,1998,3,92,PIT,1999,2,16,161.4,10.088,60.0,596.0,7.0,-2.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0017611,,WR,1998,7,192,JAX,1999,2,2,11.7,5.85,1.0,38.0,1.0,9.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0017924,,TE,1998,4,98,STL,1999,2,15,89.7,5.98,27.0,267.0,6.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000166,,TE,1998,2,48,WAS,2000,3,16,108.0,6.75,46.0,500.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0000865,,QB,1998,2,60,DET,2000,3,13,31.9,2.454,0.0,0.0,0.0,199.0,2.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0001627,,WR,1998,5,150,GNB,2000,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0001719,,WR,1998,6,174,NYJ,2000,3,2,3.2,1.6,2.0,12.0,0.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
00-0001766,,TE,1998,5,127,OAK,2000,3,11,40.1,3.645,15.0,131.0,2.0,0.0,0.0,nflverse_public_release,player_stats=download:data\external\nflverse\player_stats.csv; draft_picks=download:data\external\nflverse\draft_picks.csv; source_mode=weekly_aggregated
